"Longitude","Latitude","Date","Category","Description"
"-88.264933","40.121305","1/1/2017","Hazards","Storm drain traps tire: Slotted grates along curb at SW & SE corners"
"-88.264815","40.120131","1/1/2017","Hazards","Storm drain traps tire: Slotted cover 100' S of Washington"
"-88.266306","40.096852","1/1/2017","Hazards","Storm drain traps tire: One slotted drain on each of the two corners"
"-88.26489","40.117268","1/1/2017","Hazards","Storm drain traps tire: Numerous covers on Elmwood betw University and Hill<br><br>Long slotted at University<br><br>two covers have diagonal slots and others with long slots parallel to curb"
"-88.26386","40.089399","1/1/2017","Hazards","Storm drain traps tire: slotted grate on SW corner"
"-88.269181","40.151096","1/1/2017","Hazards","Storm drain traps tire: Two on each side of Farber drive with slots parallel to the curb.  Three more at the corner of Farber and Newton.  Two of those have slots parallel to the curb."
"-88.273001","40.152473","1/1/2017","Hazards","Storm drain traps tire: At Newton and Newmark<br><br>Three drains on the two corners and one across the street.  Two of the three are tire eaters with slots parallel to the curb.<br><br>Two more slotted grates farther east along Newton"
"-88.275458","40.109703","1/1/2017","Hazards","Storm drain traps tire: Repeated repaving without raising manhole covers has created a road hazard for walkers and bicyclists.  Many of the manhole covers are several inches deep. They are also in a very bad spot for bicyclists - in the middle of the lane.  Add to this the fact that they are dark and blend in with the surrounding paving, on dark streets. This poses a hazard that can lead to broken ankles, or bike riders crashing.<br><br>This is an incomplete mapping. There are more deep covers a block north and along Green Street."
"-88.274299","40.109687","1/1/2017","Hazards","Storm drain traps tire: Repeated repaving without raising manhole covers has created a road hazard for walkers and bicyclists.  Many of the manhole covers are several inches deep. They are also in a very bad spot for bicyclists - in the middle of the lane.  Add to this the fact that they are dark and blend in with the surrounding paving, on dark streets. This poses a hazard that can lead to broken ankles, or bike riders crashing.<br><br>This is an incomplete mapping. There are more deep covers a block north and along Green Street."
"-88.27269","40.109539","1/1/2017","Hazards","Storm drain traps tire: Repeated repaving without raising manhole covers has created a road hazard for walkers and bicyclists.  Many of the manhole covers are several inches deep. They are also in a very bad spot for bicyclists - in the middle of the lane.  Add to this the fact that they are dark and blend in with the surrounding paving, on dark streets. This poses a hazard that can lead to broken ankles, or bike riders crashing.<br><br>This is an incomplete mapping. There are more deep covers a block north and along Green Street."
"-88.271241","40.10944","1/1/2017","Hazards","Storm drain traps tire: Repeated repaving without raising manhole covers has created a road hazard for walkers and bicyclists.  Many of the manhole covers are several inches deep. They are also in a very bad spot for bicyclists - in the middle of the lane.  Add to this the fact that they are dark and blend in with the surrounding paving, on dark streets. This poses a hazard that can lead to broken ankles, or bike riders crashing.<br><br>This is an incomplete mapping. There are more deep covers a block north and along Green Street."
"-88.270136","40.109473","1/1/2017","Hazards","Storm drain traps tire: Repeated repaving without raising manhole covers has created a road hazard for walkers and bicyclists.  Many of the manhole covers are several inches deep. They are also in a very bad spot for bicyclists - in the middle of the lane.  Add to this the fact that they are dark and blend in with the surrounding paving, on dark streets. This poses a hazard that can lead to broken ankles, or bike riders crashing.<br><br>This is an incomplete mapping. There are more deep covers a block north and along Green Street."
"-88.25877","40.089886","1/1/2017","Hazards","Storm drain traps tire: North side of street<br>Long slots"
"-88.261414","40.084179","1/1/2017","Hazards","Storm drain traps tire: Long slotted grates<br><br>three grate; one on each corner and another across the street slightly east"
"-88.246887","40.123799","1/1/2017","Hazards","Storm drain traps tire: Numerous grates on both sides of the street with long slots parallel to curb.<br><br>At Tremont, betw tracks, and south of tracks"
"-88.256435","40.131264","1/1/2017","Hazards","Storm drain traps tire: Three grates with long slots parallel to curb across the street from Home Depot<br><br>Going southest to Randolph and Bradley, there's about 20-30 grates with shorter slots"
"-88.267593","40.096918","1/1/2017","Hazards","Storm drain traps tire: Directly across the street from St Matthews church entrance"
"-88.241587","40.103417","1/1/2017","Hazards","Storm drain traps tire: The slots on this grate may not be particularly dangerous but the grate is 8-10 inches below the road surface with steep dropoffs alll around."
"-88.267121","40.106142","1/1/2017","Hazards","Storm drain traps tire: NA"
"-88.250175","40.115375","1/1/2017","Hazards","Storm drain traps tire: Bad one right in the corner of Clark and Elm."
"-88.238883","40.110885","1/1/2017","Hazards","Storm drain traps tire: This one is right in the bike lane!  A little south of the Piccadilly Liquor store on the west (southbound) side."
"-88.274052","40.112739","1/1/2017","Hazards","Storm drain traps tire: NA"
"-88.271488","40.112755","1/1/2017","Hazards","Storm drain traps tire: NA"
"-88.26857","40.112714","1/1/2017","Hazards","Storm drain traps tire: NA"
"-88.243857","40.103487","1/1/2017","Hazards","Storm drain traps tire: Two slotted cover side-by-side on Avondale at Neil. Installed new with a recent curb and driveway apron updated. I have no idea why contractors are allowed to use these in Champaign. Or why foremen and inspectors apparently fail to notice and prevent them."
"-88.2091427","40.1113605","1/1/2017","Bike Infrastructure","Bike Shop or Fix-it Stand: 110 S Race St, Urbana  217-355-5700"
"-88.2902531","40.1120826","1/1/2017","Bike Infrastructure","Bike Shop or Fix-it Stand: 506 S. Country Fair Dr, Champaign, 61821<br>(217) 352-7600<br>www.champaigncycle.com<br><br>TREK * ELECTRA * SALSA<br>Good selection of accessories and riding clothing. Knowledge staff.  Check their website for current rides and cycling events.<br>www.champaigncycle.com"
"-88.2688806","40.109456","1/1/2017","Bike Infrastructure","Bike Shop or Fix-it Stand: (217) 352-3300<br>1201 S. Mattis Ave.<br>Champaign, IL 61821<br><br>West side location.<br>The Schwinn dealer in town since 1935. They carry Cannondale, Electra, Sun, GT, Giant. They also sell tred mills, Bow Flex and stairmaster equipment. And toy trains!<br>http://www.durstcycle.com/"
"-88.218144","40.11362","1/1/2017","Bike Infrastructure","Bike Shop or Fix-it Stand: 201 N. Busey Ave., UWorkshop and Free Air"
"-88.222876","40.114396","1/1/2017","Bike Infrastructure","Bike Shop or Fix-it Stand: Bikeworks, 1103 W Main St, Urbana, IL, 61801, 217-328-2001<br><br>A one man shop, for the most part. <br>Bruce has been selling bikes to the campus community for many years. He sells Bianchi and KHS mainly, however he may have something else that you are looking for. <br><br>He does expert repairs and teaches a bicycle mechanics course. <br><br>He is only open part-time. Usually from around 2:00 to 6:00 PM M-F and noon or 1:00 to 5:00 on Saturday. If time is tight call first to make sure he's open.<br><br>People bring their bikes back to Bruce from all over the country because he can strighten bent forks frames and wheels that other shops would just toss out. So if a shop tells you your favorite bike is hopeless, see Brice before you give up hope!"
"-88.2060737","40.1255211","1/1/2017","Bike Infrastructure","Bike Shop or Fix-it Stand: (217) 367-3600 <br>1112 W. University Ave. Urbana, IL 61801<br><br>The Schwinn dealer in town since 1935.<br>They carry Cannondale, Electra, Sun, GT, Giant. They also sell tred mills, Bow Flex and stairmaster equipment. And toy trains!<br>www.durstcycle.com"
"-88.207083","40.110573","1/1/2017","Bike Infrastructure","Bike Shop or Fix-it Stand: 202 S. Broadway, Room 24, Urbana, IL <br>Inside the Independant Media Center, Urbana.<br><br>TheBikeProject.org is a volenteer run organization wokring to people who want to be on a bike get on and stay on one.<br><br>The bike co-op has repair classes and self repair help. Memberships are available."
"-88.289695","40.108013","1/1/2017","Bike Infrastructure","Bike Shop or Fix-it Stand: 802 Westfield Dr.<br>Champaign, IL 61821<br>Tel. 352-6348<br><br>If you have any information about this bike shop please email <br>""info(@)ChampaignCountyBikes(.)org"
"-88.22073","40.113002","1/1/2017","Bike Infrastructure","Bike Shop or Fix-it Stand: 911 West Main St., Urbana 61801<br>(217) 531-1275 or (217) 417-4571<br><br>$5.00 per tire<br>$10.00 fix bent wheels<br>24/7 $5.00 service<br>(prices - Spring 2007)<br><br>This guy is working on bikes outside the house on his front stoop a lot. You may see him out there if you ride by.<br><br>The word on the street is that he does good bike repairs although he is pretty new at it. I don't know if he works on high-end bikes. I believe he is interested in old English style 3-speed  bikes."
"-89.4687085","42.6189279","1/1/2017","Bike Infrastructure","Bike Shop or Fix-it Stand: 1003 South Lynn Street, Urbana, IL 61801 (217) 607-2107‎"
"-88.228733","40.100725","1/1/2017","Bike Infrastructure","Bike Shop or Fix-it Stand: TheBikeProject.org<br><br> <br>608 E Pennsylvania AveChampaign, IL 61801"
"-88.210744","40.114263","1/1/2017","Bike Infrastructure","Bike Shop or Fix-it Stand: 303 W Griggs St, Urbana, IL 61801    http://ittybittybikeshop.com/"
"-88.207992","40.112376","1/1/2017","Bike Infrastructure","Bike Shop or Fix-it Stand: Bike stand, tools and tire pump<br>#1 of 6 in C-U LOCATION: Street Level, N/W corner of the parking garage.<br><br><br>113 West Main Street, Urbana<br><br><br> <br>You can see the Blue stand just inside the garage in the street view mode from Main St."
"-88.228133","40.108784","1/1/2017","Bike Infrastructure","Bike Shop or Fix-it Stand: Bike stand, tools and tire pump<br>#2 of 6 in C-U LOCATION: Near Bike Parking on the north side of the Henry Administration Building. University of Illinois Campus"
"-88.228757","40.100667","1/1/2017","Bike Infrastructure","Bike Shop or Fix-it Stand: Bike stand, tools and tire pump<br>#3 of 6 in C-U LOCATION: 608 E. Pennsylvania, C.<br>Next to the Campus Bike Project Co-operative."
"-88.230543","40.110934","1/1/2017","Bike Infrastructure","Bike Shop or Fix-it Stand: Bike stand, tools and tire pump<br>#4 of 6 in C-U LOCATION: 605 South Sixth St., Champaign.<br>Next to the Penn Station Sandwich Shop."
"-88.241384","40.115641","1/1/2017","Bike Infrastructure","Bike Shop or Fix-it Stand: Bike stand, tools and tire pump<br>#5 of 6 in C-U <br>45 East University ave. C.LOCATION: N-W Corner of the Illinois Terminal Building."
